Opcode,Flag,ID,Symbol,Price,Avg_Price,Quantity,Tot_Quantity
I,N,10116912,LQD,109.94,109.936333,106,8576,0.003667,34:00.0
I,N,10116913,LQD,109.94,109.936452,114,8721,0.003548,34:00.0
I,N,10116914,LQD,109.94,109.936562,341,8821,0.003438,34:00.0
I,N,10116915,LQD,109.94,109.936667,188,9027,0.003333,34:00.0
I,N,10116916,LQD,109.94,109.936765,100,9133,0.003235,34:00.0
I,N,10116917,LQD,109.94,109.936857,185,9247,0.003143,34:00.0
I,N,10116918,LQD,109.94,109.936944,321,9588,0.003056,34:00.0
I,N,10116919,LQD,109.94,109.937027,160,9776,0.002973,34:00.0
I,N,10116920,LQD,109.94,109.937105,149,9876,0.002895,34:00.0
I,N,10116921,LQD,109.94,109.937179,115,10061,0.002821,34:00.0
I,N,10116922,LQD,109.94,109.93725,135,10382,0.00275,34:00.0
I,N,10116923,LQD,109.94,109.937317,118,10542,0.002683,34:00.0
I,N,10116924,LQD,109.94,109.937317,681,10542,0.002683,34:00.0
I,N,10116925,LQD,109.94,109.937381,669,10691,0.002619,34:00.0
I,N,10116926,LQD,109.94,109.937442,351,10806,0.002558,34:00.0
I,N,10116927,LQD,109.94,109.9375,600,10941,0.0025,34:00.0
I,N,10116928,LQD,109.94,109.937609,100,11740,0.002391,34:00.0
I,N,10116929,LQD,109.94,109.93766,290,12409,0.00234,34:00.0
I,N,10116930,LQD,109.94,109.937708,736,12760,0.002292,34:00.0
I,N,10116931,LQD,109.94,109.937755,1000,13360,0.002245,34:00.0
I,N,10116932,LQD,109.94,109.9378,3264,13460,0.0022,34:00.0
I,N,10116933,LQD,109.93,109.937843,3264,13750,-0.007843,34:00.0
I,N,10126691,LSC,7.21,,214,,,34:00.0
I,N,10126692,LSC,7.21,,501,,,34:00.0
I,N,10127268,LSI,4.25,,520,,,34:00.0
I,N,10186326,LUK,22.91,,160,,,34:00.0
I,N,10191920,LUV,12.12,,579,,,34:00.0
I,N,1020668,ANR,39.43,,100,,,34:00.0
I,N,1020669,ANR,39.43,,400,,,34:00.0
I,N,10214917,LVS,28.36,,6530,,,34:00.0
I,N,10214918,LVS,28.32,,100,,,34:00.0
I,N,10214919,LVS,28.32,,100,,,34:00.0
I,N,10214920,LVS,28.32,,100,,,34:00.0
I,N,10214921,LVS,28.32,28.36,100,6530,-0.04,34:00.0
I,N,10324896,LWC,37.49,,256,,,34:00.0
I,N,10324917,LXK,37.64,,200,,,34:00.0
I,N,10341190,LXP,6.84,,2700,,,34:00.0
I,N,10349252,LYG,4.72,,100,,,34:00.0
I,N,10349253,LYG,4.72,,10817,,,34:00.0
I,N,10349254,LYG,4.72,,100,,,34:00.0
I,N,10349255,LYG,4.72,,300,,,34:00.0
I,N,10373283,LZB,8.65,,300,,,34:00.0
I,N,10375112,M,18.95,,100,,,34:00.0
I,N,10375113,M,18.95,,200,,,34:00.0
I,N,10375114,M,18.95,,200,,,34:00.0
I,N,10375115,M,18.95,,100,,,34:00.0
I,N,10375116,M,19.07,18.95,200,100,0.12,34:00.0
I,N,10375117,M,19.06,18.95,200,300,0.11,34:00.0
I,N,10375118,M,19.06,18.95,400,500,0.11,34:00.0
I,N,10375119,M,19.07,18.95,497,600,0.12,34:00.0
I,N,10375120,M,19.07,18.974,300,800,0.096,34:00.0
I,N,10375121,M,19.06,18.988333,300,1000,0.071667,34:00.0
I,N,10375122,M,19.05,18.998571,300,1400,0.051429,34:00.0
I,N,1041119,ANW,20.62,,200,,,34:00.0
I,N,10417202,MA,202.59,,406,,,34:00.0
I,N,10429342,MAA,57.61,,100,,,34:00.0
I,N,1044056,AOA,30.65,,100,,,34:00.0
I,N,1044088,AOB,2.55,,1100,,,34:00.0
I,N,1045548,AOD,5.43,,3200,,,34:00.0
I,N,10462914,MAS,10.74,,500,,,34:00.0
I,N,10462915,MAS,10.76,,500,,,34:00.0
I,N,10479083,MAY,9.82,,500,,,34:00.0
I,N,10479222,MBB,109.86,,925,,,34:00.0
I,N,10479223,MBB,109.84,,100,,,34:00.0
I,N,10479224,MBB,109.84,,218,,,34:00.0
I,N,10479225,MBB,109.84,,200,,,34:00.0
I,N,10479226,MBB,109.84,109.86,148,925,-0.02,34:00.0
I,N,10479227,MBB,109.84,109.85,269,1025,-0.01,34:00.0
I,N,10479228,MBB,109.84,109.846667,117,1243,-0.006667,34:00.0
I,N,10479720,MBI,8.75,,1731,,,34:00.0
I,N,10479721,MBI,8.77,,2000,,,34:00.0
I,N,10479722,MBI,8.82,,100,,,34:00.0
I,N,10479723,MBI,8.82,,136,,,34:00.0
I,N,10491862,MBT,22.5,,470,,,34:00.0
I,N,10501349,MCD,70.38,,1049,,,34:00.0
I,N,1050594,AOL,20.66,,100,,,34:00.0
I,N,1050595,AOL,20.66,,200,,,34:00.0
I,N,1050596,AOL,20.6,,320,,,34:00.0
I,N,10525140,MCK,62.36,,1655,,,34:00.0
I,N,10543283,MCO,23.98,,200,,,34:00.0
I,N,10551460,MCP,13.59,,1375,,,34:00.0
I,N,10554392,MCRO,26.97,,100,,,34:00.0
I,N,10554393,MCRO,26.97,,100,,,34:00.0
I,N,10554394,MCRO,26.97,,179,,,34:00.0
I,N,10554395,MCRO,26.97,,963,,,34:00.0
I,N,10555672,MD,50.35,,100,,,34:00.0
I,N,10564120,MDD,27.41,,210,,,34:00.0
I,N,10566369,MDR,13.48,,3325,,,34:00.0
I,N,10603991,MDT,37.6,,229,,,34:00.0
I,N,10624554,MDU,19.69,,168,,,34:00.0
I,N,10627177,MDY,140.31,,1757,,,34:00.0
I,N,10627178,MDY,140.25,,100,,,34:00.0
I,N,10627179,MDY,140.28,,300,,,34:00.0
I,N,10627180,MDY,140.24,,100,,,34:00.0
I,N,10627181,MDY,140.23,140.31,100,1757,-0.08,34:00.0
I,N,10627182,MDY,140.18,140.31,231,1757,-0.13,34:00.0
I,N,10627183,MDY,140.18,140.28,800,1857,-0.1,34:00.0
I,N,10627184,MDY,140.18,140.28,100,2157,-0.1,34:00.0
I,N,10627185,MDY,140.18,140.27,1650,2257,-0.09,34:00.0
I,N,10627186,MDY,140.18,140.262,194,2357,-0.082,34:00.0
I,N,10627187,MDY,140.27,140.248333,100,2588,0.021667,34:00.0
I,N,10627188,MDY,140.28,140.238571,100,3388,0.041429,34:00.0
I,N,10627189,MDY,140.28,140.225556,112,5138,0.054444,34:00.0
I,N,10627190,MDY,140.28,140.221,248,5332,0.059,34:00.0
I,N,10627191,MDY,140.23,140.225455,100,5432,0.004545,34:00.0
I,N,10627192,MDY,140.23,140.23,100,5532,0,34:00.0
I,N,10627193,MDY,140.25,140.233846,100,5644,0.016154,34:00.0
I,N,10627194,MDY,140.26,140.237143,100,5892,0.022857,34:00.0
I,N,10627195,MDY,140.26,140.236667,500,5992,0.023333,34:00.0
I,N,10627196,MDY,140.24,140.23625,100,6092,0.00375,34:00.0
I,N,10648610,MED,31.12,,200,,,34:00.0
I,N,10651109,MEE,32.2,,200,,,34:00.0
I,N,10651110,MEE,32.21,,196,,,34:00.0
I,N,10672898,MET,41.98,,800,,,34:00.0
I,N,10672899,MET,41.98,,200,,,34:00.0
I,N,10672900,MET,41.97,,100,,,34:00.0
I,N,10672901,MET,41.98,,100,,,34:00.0
I,N,10672902,MET,41.98,41.98,300,800,0,34:00.0
I,N,10672903,MET,41.99,41.98,850,1000,0.01,34:00.0
I,N,10672904,MET,41.97,41.976667,100,1100,-0.006667,34:00.0
I,N,10672905,MET,41.97,41.9775,500,1200,-0.0075,34:00.0
I,N,10672906,MET,41.96,41.978,300,1500,-0.018,34:00.0
I,N,10672907,MET,41.96,41.98,100,2350,-0.02,34:00.0
I,N,10778241,MFA,7.31,,350,,,34:00.0
I,N,10789260,MFB,24.75,,300,,,34:00.0
I,N,10801913,MFD,12.5,,200,,,34:00.0
I,N,10811456,MFG,3.35,,542,,,34:00.0
I,N,10814595,MGA,74.44,,200,,,34:00.0
I,N,10819433,MGC,38.52,,311,,,34:00.0
I,N,10819740,MGI,2.46,,800,,,34:00.0
I,N,10820551,MGK,41.59,,4960,,,34:00.0
I,N,10820552,MGK,41.58,,214,,,34:00.0
I,N,10820553,MGK,41.58,,235,,,34:00.0
I,N,10820554,MGK,41.58,,100,,,34:00.0
I,N,10820555,MGK,41.58,,241,,,34:00.0
I,N,10820556,MGK,41.58,41.59,125,4960,-0.01,34:00.0
I,N,10820671,MGM,11.25,,9003,,,34:00.0
I,N,10820672,MGM,11.26,,700,,,34:00.0
I,N,10820673,MGM,11.26,,900,,,34:00.0
I,N,10820674,MGM,11.27,,448,,,34:00.0
I,N,10820675,MGM,11.27,,200,,,34:00.0
I,N,10820676,MGM,11.25,11.25,200,9003,0,34:00.0
I,N,1087640,APA,98.15,,100,,,34:00.0
I,N,1087641,APA,98.24,,239,,,34:00.0
I,N,1087642,APA,98.15,,370,,,34:00.0
I,N,10894860,MGV,35.47,,140,,,34:00.0
I,N,10894861,MGV,35.41,,100,,,34:00.0
I,N,10894862,MGV,35.41,,100,,,34:00.0
I,N,10894863,MGV,35.41,,130,,,34:00.0
I,N,10894864,MGV,35.41,,282,,,34:00.0
I,N,10894865,MGV,35.41,,342,,,34:00.0
I,N,10905462,MHS,47.3,,1000,,,34:00.0
I,N,10905463,MHS,47.17,,200,,,34:00.0
I,N,10966443,MIC,14.2,,100,,,34:00.0
I,N,10970847,MINT,100.65,,157,,,34:00.0
I,N,10970848,MINT,100.65,,343,,,34:00.0
I,N,10970959,MIR,11.04,,300,,,34:00.0
I,N,10988198,MLM,81.68,,100,,,34:00.0
I,N,10988199,MLM,82.12,,600,,,34:00.0
I,N,10995189,MLN,18.59,,725,,,34:00.0
I,N,10995190,MLN,18.59,,1000,,,34:00.0
I,N,10995191,MLN,18.59,,201,,,34:00.0
I,N,10995408,MLPI,27.9,,128,,,34:00.0
I,N,10995409,MLPI,27.9,,291,,,34:00.0
I,N,10995410,MLPI,27.9,,203,,,34:00.0
I,N,10995411,MLPI,27.9,,200,,,34:00.0
I,N,10995412,MLPI,27.9,,200,,,34:00.0
I,N,10996102,MMC,23.85,,2100,,,34:00.0
I,N,11008485,MMM,87.3,,155,,,34:00.0
I,N,11022112,MMP,49.2,,300,,,34:00.0
I,N,11025177,MMR,11.39,,1693,,,34:00.0
I,N,11025178,MMR,11.4,,110,,,34:00.0
I,N,11033749,MMT,6.87,,200,,,34:00.0
I,N,11034497,MNA,25.84,,100,,,34:00.0
I,N,11034556,MNI,3.52,,900,,,34:00.0
I,N,11037029,MO,22.15,,3375,,,34:00.0
I,N,11037030,MO,22.16,,100,,,34:00.0
I,N,11037031,MO,22.19,,300,,,34:00.0
I,N,11037032,MO,22.19,,100,,,34:00.0
I,N,11037033,MO,22.19,,100,,,34:00.0
I,N,11076305,MOD,10.13,,1548,,,34:00.0
I,N,11081704,MON,59.19,,348,,,34:00.0
I,N,11105030,MOO,42.14,,930,,,34:00.0
I,N,11105031,MOO,42.14,,105,,,34:00.0
I,N,11105032,MOO,42.14,,400,,,34:00.0
I,N,11105033,MOO,42.14,,175,,,34:00.0
I,N,11105034,MOO,42.14,,500,,,34:00.0
I,N,11105035,MOO,42.14,,1100,,,34:00.0
I,N,11105036,MOO,42.14,42.14,220,1035,0,34:00.0
I,N,11105037,MOO,42.14,42.14,200,1035,0,34:00.0
I,N,11105038,MOO,42.14,42.14,200,1610,0,34:00.0
I,N,11105039,MOO,42.14,42.14,500,1610,0,34:00.0
I,N,11105040,MOO,42.14,42.14,100,2110,0,34:00.0
I,N,11105041,MOO,42.14,42.14,500,3210,0,34:00.0
I,N,11105042,MOO,42.14,42.14,120,3630,0,34:00.0
I,N,11105043,MOO,42.14,42.14,3972,3830,0,34:00.0
I,N,11105044,MOO,42.14,42.14,154,4330,0,34:00.0
I,N,11105045,MOO,42.14,42.14,1400,4430,0,34:00.0
I,N,11105046,MOO,42.14,42.14,136,4930,0,34:00.0
I,N,11105047,MOO,42.14,42.14,100,5050,0,34:00.0
I,N,11105048,MOO,42.14,42.14,110,9022,0,34:00.0
I,N,11105049,MOO,42.14,42.14,500,9176,0,34:00.0
I,N,11105050,MOO,42.14,42.14,400,10576,0,34:00.0
I,N,11105051,MOO,42.14,42.14,1500,10712,0,34:00.0
I,N,11105052,MOO,42.14,42.14,100,10812,0,34:00.0
I,N,11106430,MOS,48.16,,100,,,34:00.0
I,N,11106431,MOS,48.16,,100,,,34:00.0
I,N,11106432,MOS,48.15,,100,,,34:00.0
I,N,11106433,MOS,48.17,,100,,,34:00.0
I,N,11106434,MOS,48.17,48.16,200,100,0.01,34:00.0
I,N,11106435,MOS,48.17,48.16,100,200,0.01,34:00.0
I,N,11106436,MOS,48.18,48.156667,300,300,0.023333,34:00.0
I,N,11106437,MOS,48.29,48.16,2005,400,0.13,34:00.0
I,N,11106438,MOS,48.22,48.162,100,600,0.058,34:00.0
I,N,11106439,MOS,48.22,48.163333,100,700,0.056667,34:00.0
I,N,11137835,MOT,7.85,,100,,,34:00.0
I,N,11137836,MOT,7.85,,1100,,,34:00.0
I,N,11137837,MOT,7.85,,1300,,,34:00.0
I,N,11137838,MOT,7.85,,100,,,34:00.0
I,N,11137839,MOT,7.85,7.85,2700,100,0,34:00.0
I,N,11137840,MOT,7.85,7.85,59539,1200,0,34:00.0
I,N,11137841,MOT,7.85,7.85,3000,2500,0,34:00.0
I,N,11137842,MOT,7.85,7.85,100,2600,0,34:00.0
I,N,11137843,MOT,7.85,7.85,8700,5300,0,34:00.0
I,N,11137844,MOT,7.85,7.85,300,64839,0,34:00.0
I,N,11137845,MOT,7.85,7.85,900,67839,0,34:00.0
I,N,11137846,MOT,7.85,7.85,500,67939,0,34:00.0
I,N,1114206,APC,55.73,,200,,,34:00.0
I,N,1114207,APC,55.73,,2400,,,34:00.0
I,N,1114208,APC,55.69,,200,,,34:00.0
I,N,1114209,APC,55.7,,200,,,34:00.0
I,N,1114210,APC,55.73,55.73,600,200,0,34:00.0
I,N,1114211,APC,55.69,55.73,5260,2600,-0.04,34:00.0
I,N,1114212,APC,55.69,55.716667,100,2800,-0.026667,34:00.0
I,N,1114213,APC,55.7,55.7125,200,3000,-0.0125,34:00.0
I,N,1114214,APC,55.73,55.716,100,3600,0.014,34:00.0
I,N,1114215,APC,55.73,55.711667,200,8860,0.018333,34:00.0
I,N,1114216,APC,55.75,55.708571,100,8960,0.041429,34:00.0
I,N,1114217,APC,55.73,55.7075,275,9160,0.0225,34:00.0
I,N,1114218,APC,55.73,55.71,300,9260,0.02,34:00.0
I,N,1114219,APC,55.73,55.712,100,9460,0.018,34:00.0
I,N,1114220,APC,55.73,55.715455,100,9560,0.014545,34:00.0
I,N,1114221,APC,55.73,55.716667,300,9835,0.013333,34:00.0
I,N,1114222,APC,55.73,55.717692,1200,10135,0.012308,34:00.0
I,N,11257418,MPG,3.38,,2000,,,34:00.0
I,N,11271005,MRK,34.78,,250,,,34:00.0
I,N,11325120,MRO,34.12,,1212,,,34:00.0
I,N,11364759,MS,27.58,,250,,,34:00.0
I,N,113795,AA,11.6,,3217,,,34:00.0
I,N,11423082,MT,33.13,,1211,,,34:00.0
I,N,11423083,MT,33.14,,100,,,34:00.0
I,N,11423084,MT,33.14,,1000,,,34:00.0
I,N,11423085,MT,33.13,,100,,,34:00.0
I,N,11423086,MT,33.13,33.13,200,1211,0,34:00.0
I,N,11423087,MT,33.13,33.135,100,1311,-0.005,34:00.0
I,N,11423088,MT,33.13,33.136667,200,2311,-0.006667,34:00.0
I,N,11423089,MT,33.13,33.135,100,2411,-0.005,34:00.0
I,N,11423090,MT,33.13,33.134,300,2611,-0.004,34:00.0
I,N,11423091,MT,33.13,33.133333,100,2711,-0.003333,34:00.0
I,N,11423092,MT,33.13,33.132857,300,2911,-0.002857,34:00.0
I,N,11423093,MT,33.13,33.1325,200,3011,-0.0025,34:00.0
I,N,11423094,MT,33.13,33.132222,100,3311,-0.002222,34:00.0
I,N,11423095,MT,33.13,33.132,100,3411,-0.002,34:00.0
I,N,11423096,MT,33.13,33.131818,100,3711,-0.001818,34:00.0
I,N,11423097,MT,33.13,33.131667,200,3911,-0.001667,34:00.0
I,N,11423098,MT,33.13,33.131538,100,4011,-0.001538,34:00.0
I,N,11442149,MTA,15.82,,100,,,34:00.0
I,N,11442230,MTB,88.88,,1000,,,34:00.0
I,N,11467466,MTK,56.05,,200,,,34:00.0
I,N,11482221,MTU,4.98,,400,,,34:00.0
I,N,11484193,MTW,11.3,,2600,,,34:00.0
I,N,11497488,MUAA,51.21,,200,,,34:00.0
I,N,11497525,MUAF,52.64,,134,,,34:00.0
I,N,11497528,MUB,105.05,,172,,,34:00.0
I,N,11497529,MUB,105.05,,131,,,34:00.0
I,N,11497530,MUB,105.05,,414,,,34:00.0
I,N,11497531,MUB,105.05,,250,,,34:00.0
I,N,11497532,MUB,105.05,105.05,247,172,0,34:00.0
I,N,11497533,MUB,105.05,105.05,500,303,0,34:00.0
I,N,11497534,MUB,105.05,105.05,190,717,0,34:00.0
I,N,11497535,MUB,105.05,105.05,117,967,0,34:00.0
I,N,11497536,MUB,105.05,105.05,190,1214,0,34:00.0
I,N,11499000,MUR,56.08,,700,,,34:00.0
I,N,11513155,MVO,29.05,,524,,,34:00.0
I,N,11513471,MVV,46.18,,200,,,34:00.0
I,N,11513472,MVV,46.18,,200,,,34:00.0
I,N,11513473,MVV,46.15,,325,,,34:00.0
I,N,11513474,MVV,46.22,,123,,,34:00.0
I,N,11513475,MVV,46.22,46.18,200,200,0.04,34:00.0
I,N,11513476,MVV,46.22,46.18,177,400,0.04,34:00.0
I,N,11513477,MVV,46.18,46.17,177,725,0.01,34:00.0
I,N,11528137,MWE,35.26,,133,,,34:00.0
I,N,11529476,MWJ,32.65,,200,,,34:00.0
I,N,11529477,MWJ,32.69,,100,,,34:00.0
I,N,11529478,MWJ,32.69,,100,,,34:00.0
I,N,11529479,MWJ,32.71,,200,,,34:00.0
I,N,11529480,MWJ,32.65,32.65,200,200,0,34:00.0
I,N,11529481,MWJ,32.71,32.67,500,300,0.04,34:00.0
I,N,11529482,MWJ,32.74,32.676667,300,400,0.063333,34:00.0
I,N,11529483,MWJ,32.74,32.685,100,600,0.055,34:00.0
I,N,11529484,MWJ,32.74,32.678,400,800,0.062,34:00.0
I,N,11529485,MWJ,32.53,32.683333,303,1300,-0.153333,34:00.0
I,N,11529486,MWJ,32.53,32.691429,197,1600,-0.161429,34:00.0
I,N,11529487,MWJ,32.53,32.6975,100,1700,-0.1675,34:00.0
I,N,11529488,MWJ,32.53,32.702222,500,2100,-0.172222,34:00.0
I,N,11529489,MWJ,32.53,32.685,700,2403,-0.155,34:00.0
I,N,11529490,MWJ,32.53,32.670909,600,2600,-0.140909,34:00.0
I,N,11529491,MWJ,32.53,32.659167,100,2700,-0.129167,34:00.0
I,N,11529492,MWJ,32.53,32.649231,393,3200,-0.119231,34:00.0
I,N,11529493,MWJ,32.57,32.640714,100,3900,-0.070714,34:00.0
I,N,11529494,MWJ,32.7,32.633333,100,4500,0.066667,34:00.0
I,N,11529495,MWJ,32.7,32.626875,100,4600,0.073125,34:00.0
I,N,11529496,MWJ,32.7,32.621176,100,4993,0.078824,34:00.0
I,N,11529497,MWJ,32.7,32.618333,100,5093,0.081667,34:00.0
I,N,11529498,MWJ,32.7,32.622632,100,5193,0.077368,34:00.0
I,N,11529499,MWJ,32.7,32.6265,100,5293,0.0735,34:00.0
I,N,11529500,MWJ,32.7,32.63,100,5393,0.07,34:00.0
I,N,11529501,MWJ,32.7,32.633182,100,5493,0.066818,34:00.0
I,N,11529502,MWJ,32.7,32.636087,100,5593,0.063913,34:00.0
I,N,11529503,MWJ,32.71,32.636087,500,5593,0.073913,34:00.0
I,N,11529504,MWJ,32.65,32.636087,200,5593,0.013913,34:00.0
I,N,11529505,MWJ,32.65,32.63875,300,5693,0.01125,34:00.0
I,N,11530189,MWN,16.27,,700,,,34:00.0
I,N,11530190,MWN,16.23,,100,,,34:00.0
I,N,11530191,MWN,16.23,,400,,,34:00.0
I,N,11530192,MWN,16.21,,500,,,34:00.0
I,N,11530193,MWN,16.21,,100,,,34:00.0
I,N,11530194,MWN,16.21,,300,,,34:00.0
I,N,11530195,MWN,16.21,16.27,200,700,-0.06,34:00.0
I,N,11530196,MWN,16.21,16.25,600,800,-0.04,34:00.0
I,N,11530197,MWN,16.21,16.243333,200,1200,-0.033333,34:00.0
I,N,11530198,MWN,16.21,16.235,190,1700,-0.025,34:00.0
I,N,11530199,MWN,16.21,16.23,500,1800,-0.02,34:00.0
I,N,11530200,MWN,16.21,16.226667,500,2100,-0.016667,34:00.0
I,N,11530201,MWN,16.21,16.224286,500,2300,-0.014286,34:00.0
I,N,11530202,MWN,16.23,16.2225,500,2900,0.0075,34:00.0
I,N,11530203,MWN,16.23,16.221111,300,3100,0.008889,34:00.0
I,N,11546793,MXI,60.05,,100,,,34:00.0
I,N,11546794,MXI,60.05,,200,,,34:00.0
I,N,11546795,MXI,60.05,,300,,,34:00.0
I,N,11546796,MXI,60.05,,400,,,34:00.0
I,N,11546797,MXI,60.05,,340,,,34:00.0
I,N,11549420,MZZ,17.24,,100,,,34:00.0
I,N,11549421,MZZ,17.24,,110,,,34:00.0
I,N,11549422,MZZ,17.24,,100,,,34:00.0
I,N,11549423,MZZ,17.24,,200,,,34:00.0
I,N,11549424,MZZ,17.24,,200,,,34:00.0
I,N,11549425,MZZ,17.24,,200,,,34:00.0
I,N,11549426,MZZ,17.24,17.24,140,100,0,34:00.0
I,N,11553989,NAT,29.19,,100,,,34:00.0
I,N,11555675,NAV,49.28,,1300,,,34:00.0
I,N,11555676,NAV,49.18,,135,,,34:00.0
I,N,11566346,NBG,3.17,,2350,,,34:00.0
I,N,11566347,NBG,3.18,,700,,,34:00.0
I,N,11566348,NBG,3.18,,100,,,34:00.0
I,N,11566349,NBG,3.19,,100,,,34:00.0
I,N,11566350,NBG,3.19,,300,,,34:00.0
I,N,11566351,NBG,3.19,3.17,300,2350,0.02,34:00.0
I,N,11566352,NBG,3.19,3.175,300,3050,0.015,34:00.0
I,N,11572409,NBL,68.93,,547,,,34:00.0
I,N,11582069,NBR,18.23,,1050,,,34:00.0
I,N,11617128,NCS,9.53,,300,,,34:00.0
I,N,11618785,NCT,2.9,,400,,,34:00.0
I,N,11625061,NE,34.61,,971,,,34:00.0
I,N,11670306,NEE,53.85,,200,,,34:00.0
I,N,11670307,NEE,53.75,,100,,,34:00.0
I,N,11677489,NEM,56.23,,400,,,34:00.0
I,N,11677490,NEM,56.21,,100,,,34:00.0
I,N,11677491,NEM,56.21,,200,,,34:00.0
I,N,11677492,NEM,56.21,,1800,,,34:00.0
I,N,11677493,NEM,56.21,56.23,100,400,-0.02,34:00.0
I,N,11677494,NEM,56.21,56.22,154,500,-0.01,34:00.0
I,N,11677495,NEM,56.31,56.216667,3350,700,0.093333,34:00.0
I,N,11677496,NEM,56.3,56.215,200,2500,0.085,34:00.0
I,N,11677497,NEM,56.21,56.214,200,2600,-0.004,34:00.0
I,N,11677498,NEM,56.21,56.213333,200,2754,-0.003333,34:00.0
I,N,11677499,NEM,56.21,56.227143,100,6104,-0.017143,34:00.0
I,N,11677500,NEM,56.2,56.23625,200,6304,-0.03625,34:00.0
I,N,11677501,NEM,56.21,56.233333,100,6504,-0.023333,34:00.0
I,N,11677502,NEM,56.21,56.231,100,6704,-0.021,34:00.0
I,N,11677503,NEM,56.21,56.229091,100,6804,-0.019091,34:00.0
I,N,11677504,NEM,56.21,56.226667,100,7004,-0.016667,34:00.0
I,N,11716367,NEU,104.71,,143,,,34:00.0
I,N,11716368,NEU,104,,100,,,34:00.0
I,N,11716369,NEU,104.71,,100,,,34:00.0
I,N,11716370,NEU,104,,148,,,34:00.0
I,N,11716371,NEU,104.01,104.71,100,143,-0.7,34:00.0
I,N,11718066,NFG,48.74,,308,,,34:00.0
I,N,11722458,NFO,27.56,,100,,,34:00.0
I,N,11734396,NGG,42.25,,1200,,,34:00.0
I,N,11734397,NGG,42.26,,280,,,34:00.0
I,N,11738265,NGLS,26.89,,1013,,,34:00.0
I,N,11749073,NI,16.55,,144,,,34:00.0
I,N,11760249,NIB,45.27,,150,,,34:00.0
I,N,11760250,NIB,45.41,,140,,,34:00.0
I,N,11761010,NJ,23.56,,200,,,34:00.0
I,N,11763083,NKE,73.18,,107,,,34:00.0
I,N,11788360,NLR,20.73,,100,,,34:00.0
I,N,11788361,NLR,20.73,,343,,,34:00.0
I,N,11788362,NLR,20.73,,148,,,34:00.0
I,N,11788363,NLR,20.73,,100,,,34:00.0
I,N,11788364,NLR,20.73,20.73,246,100,0,34:00.0
I,N,11788365,NLR,20.73,20.73,456,443,0,34:00.0
I,N,11788366,NLR,20.73,20.73,400,591,0,34:00.0
I,N,11788367,NLR,20.72,20.73,280,691,-0.01,34:00.0
I,N,11788684,NLY,17.56,,10118,,,34:00.0
I,N,11788685,NLY,17.57,,100,,,34:00.0
I,N,11788686,NLY,17.58,,100,,,34:00.0
