Opcode,Flag,ID,Symbol,Price,Avg_Price,Quantity,Tot_Quantity
I,N,10324896,LWC,37.49,37.49,256,256,0,34:00.0
I,N,10324917,LXK,37.64,37.64,200,200,0,34:00.0
I,N,10341190,LXP,6.84,6.84,2700,2700,0,34:00.0
I,N,10349252,LYG,4.72,4.72,100,100,0,34:00.0
I,N,10349253,LYG,4.72,4.72,10817,10917,0,34:00.0
I,N,10349254,LYG,4.72,4.72,100,11017,0,34:00.0
I,N,10349255,LYG,4.72,4.72,300,11317,0,34:00.0
I,N,10373283,LZB,8.65,8.65,300,300,0,34:00.0
I,N,10375112,M,18.95,18.95,100,100,0,34:00.0
I,N,10375113,M,18.95,18.95,200,300,0,34:00.0
I,N,10375114,M,18.95,18.95,200,500,0,34:00.0
I,N,10375115,M,18.95,18.95,100,600,0,34:00.0
I,N,10375116,M,19.07,18.974,200,800,0.096,34:00.0
I,N,10375117,M,19.06,18.988333,200,1000,0.071667,34:00.0
I,N,10375118,M,19.06,18.998571,400,1400,0.061429,34:00.0
I,N,10375119,M,19.07,19.0075,497,1897,0.0625,34:00.0
I,N,10375120,M,19.07,19.014444,300,2197,0.055556,34:00.0
I,N,10375121,M,19.06,19.019,300,2497,0.041,34:00.0
I,N,10375122,M,19.05,19.021818,300,2797,0.028182,34:00.0
I,N,1041119,ANW,20.62,20.62,200,200,0,34:00.0
I,N,10417202,MA,202.59,202.59,406,406,0,34:00.0
I,N,10429342,MAA,57.61,57.61,100,100,0,34:00.0
I,N,1044056,AOA,30.65,30.65,100,100,0,34:00.0
I,N,1044088,AOB,2.55,2.55,1100,1100,0,34:00.0
I,N,1045548,AOD,5.43,5.43,3200,3200,0,34:00.0
I,N,10462914,MAS,10.74,10.74,500,500,0,34:00.0
I,N,10462915,MAS,10.76,10.75,500,1000,0.01,34:00.0
I,N,10479083,MAY,9.82,9.82,500,500,0,34:00.0
I,N,10479222,MBB,109.86,109.86,925,925,0,34:00.0
I,N,10479223,MBB,109.84,109.85,100,1025,-0.01,34:00.0
I,N,10479224,MBB,109.84,109.846667,218,1243,-0.006667,34:00.0
I,N,10479225,MBB,109.84,109.845,200,1443,-0.005,34:00.0
I,N,10479226,MBB,109.84,109.844,148,1591,-0.004,34:00.0
I,N,10479227,MBB,109.84,109.843333,269,1860,-0.003333,34:00.0
I,N,10479228,MBB,109.84,109.842857,117,1977,-0.002857,34:00.0
I,N,10479720,MBI,8.75,8.75,1731,1731,0,34:00.0
I,N,10479721,MBI,8.77,8.76,2000,3731,0.01,34:00.0
I,N,10479722,MBI,8.82,8.78,100,3831,0.04,34:00.0
I,N,10479723,MBI,8.82,8.79,136,3967,0.03,34:00.0
I,N,10491862,MBT,22.5,22.5,470,470,0,34:00.0
I,N,10501349,MCD,70.38,70.38,1049,1049,0,34:00.0
I,N,1050594,AOL,20.66,20.66,100,100,0,34:00.0
I,N,1050595,AOL,20.66,20.66,200,300,0,34:00.0
I,N,1050596,AOL,20.6,20.64,320,620,-0.04,34:00.0
I,N,10525140,MCK,62.36,62.36,1655,1655,0,34:00.0
I,N,10543283,MCO,23.98,23.98,200,200,0,34:00.0
I,N,10551460,MCP,13.59,13.59,1375,1375,0,34:00.0
I,N,10554392,MCRO,26.97,26.97,100,100,0,34:00.0
I,N,10554393,MCRO,26.97,26.97,100,200,0,34:00.0
I,N,10554394,MCRO,26.97,26.97,179,379,0,34:00.0
I,N,10554395,MCRO,26.97,26.97,963,1342,0,34:00.0
I,N,10555672,MD,50.35,50.35,100,100,0,34:00.0
I,N,10564120,MDD,27.41,27.41,210,210,0,34:00.0
I,N,10566369,MDR,13.48,13.48,3325,3325,0,34:00.0
I,N,10603991,MDT,37.6,37.6,229,229,0,34:00.0
I,N,10624554,MDU,19.69,19.69,168,168,0,34:00.0
I,N,10627177,MDY,140.31,140.31,1757,1757,0,34:00.0
I,N,10627178,MDY,140.25,140.28,100,1857,-0.03,34:00.0
I,N,10627179,MDY,140.28,140.28,300,2157,0,34:00.0
I,N,10627180,MDY,140.24,140.27,100,2257,-0.03,34:00.0
I,N,10627181,MDY,140.23,140.262,100,2357,-0.032,34:00.0
I,N,10627182,MDY,140.18,140.248333,231,2588,-0.068333,34:00.0
I,N,10627183,MDY,140.18,140.238571,800,3388,-0.058571,34:00.0
I,N,10627184,MDY,140.18,140.23125,100,3488,-0.05125,34:00.0
I,N,10627185,MDY,140.18,140.225556,1650,5138,-0.045556,34:00.0
I,N,10627186,MDY,140.18,140.221,194,5332,-0.041,34:00.0
I,N,10627187,MDY,140.27,140.225455,100,5432,0.044545,34:00.0
I,N,10627188,MDY,140.28,140.23,100,5532,0.05,34:00.0
I,N,10627189,MDY,140.28,140.233846,112,5644,0.046154,34:00.0
I,N,10627190,MDY,140.28,140.237143,248,5892,0.042857,34:00.0
I,N,10627191,MDY,140.23,140.236667,100,5992,-0.006667,34:00.0
I,N,10627192,MDY,140.23,140.23625,100,6092,-0.00625,34:00.0
I,N,10627193,MDY,140.25,140.237059,100,6192,0.012941,34:00.0
I,N,10627194,MDY,140.26,140.238333,100,6292,0.021667,34:00.0
I,N,10627195,MDY,140.26,140.239474,500,6792,0.020526,34:00.0
I,N,10627196,MDY,140.24,140.2395,100,6892,0.0005,34:00.0
I,N,10648610,MED,31.12,31.12,200,200,0,34:00.0
I,N,10651109,MEE,32.2,32.2,200,200,0,34:00.0
I,N,10651110,MEE,32.21,32.205,196,396,0.005,34:00.0
I,N,10672898,MET,41.98,41.98,800,800,0,34:00.0
I,N,10672899,MET,41.98,41.98,200,1000,0,34:00.0
I,N,10672900,MET,41.97,41.976667,100,1100,-0.006667,34:00.0
I,N,10672901,MET,41.98,41.9775,100,1200,0.0025,34:00.0
I,N,10672902,MET,41.98,41.978,300,1500,0.002,34:00.0
I,N,10672903,MET,41.99,41.98,850,2350,0.01,34:00.0
I,N,10672904,MET,41.97,41.978571,100,2450,-0.008571,34:00.0
I,N,10672905,MET,41.97,41.9775,500,2950,-0.0075,34:00.0
I,N,10672906,MET,41.96,41.975556,300,3250,-0.015556,34:00.0
I,N,10672907,MET,41.96,41.974,100,3350,-0.014,34:00.0
I,N,10778241,MFA,7.31,7.31,350,350,0,34:00.0
I,N,10789260,MFB,24.75,24.75,300,300,0,34:00.0
I,N,10801913,MFD,12.5,12.5,200,200,0,34:00.0
I,N,10811456,MFG,3.35,3.35,542,542,0,34:00.0
I,N,10814595,MGA,74.44,74.44,200,200,0,34:00.0
I,N,10819433,MGC,38.52,38.52,311,311,0,34:00.0
I,N,10819740,MGI,2.46,2.46,800,800,0,34:00.0
I,N,10820551,MGK,41.59,41.59,4960,4960,0,34:00.0
I,N,10820552,MGK,41.58,41.585,214,5174,-0.005,34:00.0
I,N,10820553,MGK,41.58,41.583333,235,5409,-0.003333,34:00.0
I,N,10820554,MGK,41.58,41.5825,100,5509,-0.0025,34:00.0
I,N,10820555,MGK,41.58,41.582,241,5750,-0.002,34:00.0
I,N,10820556,MGK,41.58,41.581667,125,5875,-0.001667,34:00.0
I,N,10820671,MGM,11.25,11.25,9003,9003,0,34:00.0
I,N,10820672,MGM,11.26,11.255,700,9703,0.005,34:00.0
I,N,10820673,MGM,11.26,11.256667,900,10603,0.003333,34:00.0
I,N,10820674,MGM,11.27,11.26,448,11051,0.01,34:00.0
I,N,10820675,MGM,11.27,11.262,200,11251,0.008,34:00.0
I,N,10820676,MGM,11.25,11.26,200,11451,-0.01,34:00.0
I,N,1087640,APA,98.15,98.15,100,100,0,34:00.0
I,N,1087641,APA,98.24,98.195,239,339,0.045,34:00.0
I,N,1087642,APA,98.15,98.18,370,709,-0.03,34:00.0
I,N,10894860,MGV,35.47,35.47,140,140,0,34:00.0
I,N,10894861,MGV,35.41,35.44,100,240,-0.03,34:00.0
I,N,10894862,MGV,35.41,35.43,100,340,-0.02,34:00.0
I,N,10894863,MGV,35.41,35.425,130,470,-0.015,34:00.0
I,N,10894864,MGV,35.41,35.422,282,752,-0.012,34:00.0
I,N,10894865,MGV,35.41,35.42,342,1094,-0.01,34:00.0
I,N,10905462,MHS,47.3,47.3,1000,1000,0,34:00.0
I,N,10905463,MHS,47.17,47.235,200,1200,-0.065,34:00.0
I,N,10966443,MIC,14.2,14.2,100,100,0,34:00.0
I,N,10970847,MINT,100.65,100.65,157,157,0,34:00.0
I,N,10970848,MINT,100.65,100.65,343,500,0,34:00.0
I,N,10970959,MIR,11.04,11.04,300,300,0,34:00.0
I,N,10988198,MLM,81.68,81.68,100,100,0,34:00.0
I,N,10988199,MLM,82.12,81.9,600,700,0.22,34:00.0
I,N,10995189,MLN,18.59,18.59,725,725,0,34:00.0
I,N,10995190,MLN,18.59,18.59,1000,1725,0,34:00.0
I,N,10995191,MLN,18.59,18.59,201,1926,0,34:00.0
I,N,10995408,MLPI,27.9,27.9,128,128,0,34:00.0
I,N,10995409,MLPI,27.9,27.9,291,419,0,34:00.0
I,N,10995410,MLPI,27.9,27.9,203,622,0,34:00.0
I,N,10995411,MLPI,27.9,27.9,200,822,0,34:00.0
I,N,10995412,MLPI,27.9,27.9,200,1022,0,34:00.0
I,N,10996102,MMC,23.85,23.85,2100,2100,0,34:00.0
I,N,11008485,MMM,87.3,87.3,155,155,0,34:00.0
I,N,11022112,MMP,49.2,49.2,300,300,0,34:00.0
I,N,11025177,MMR,11.39,11.39,1693,1693,0,34:00.0
I,N,11025178,MMR,11.4,11.395,110,1803,0.005,34:00.0
I,N,11033749,MMT,6.87,6.87,200,200,0,34:00.0
I,N,11034497,MNA,25.84,25.84,100,100,0,34:00.0
I,N,11034556,MNI,3.52,3.52,900,900,0,34:00.0
I,N,11037029,MO,22.15,22.15,3375,3375,0,34:00.0
I,N,11037030,MO,22.16,22.155,100,3475,0.005,34:00.0
I,N,11037031,MO,22.19,22.166667,300,3775,0.023333,34:00.0
I,N,11037032,MO,22.19,22.1725,100,3875,0.0175,34:00.0
I,N,11037033,MO,22.19,22.176,100,3975,0.014,34:00.0
I,N,11076305,MOD,10.13,10.13,1548,1548,0,34:00.0
I,N,11081704,MON,59.19,59.19,348,348,0,34:00.0
I,N,11105030,MOO,42.14,42.14,930,930,0,34:00.0
I,N,11105031,MOO,42.14,42.14,105,1035,0,34:00.0
I,N,11105032,MOO,42.14,42.14,400,1435,0,34:00.0
I,N,11105033,MOO,42.14,42.14,175,1610,0,34:00.0
I,N,11105034,MOO,42.14,42.14,500,2110,0,34:00.0
I,N,11105035,MOO,42.14,42.14,1100,3210,0,34:00.0
I,N,11105036,MOO,42.14,42.14,220,3430,0,34:00.0
I,N,11105037,MOO,42.14,42.14,200,3630,0,34:00.0
I,N,11105038,MOO,42.14,42.14,200,3830,0,34:00.0
I,N,11105039,MOO,42.14,42.14,500,4330,0,34:00.0
I,N,11105040,MOO,42.14,42.14,100,4430,0,34:00.0
I,N,11105041,MOO,42.14,42.14,500,4930,0,34:00.0
I,N,11105042,MOO,42.14,42.14,120,5050,0,34:00.0
I,N,11105043,MOO,42.14,42.14,3972,9022,0,34:00.0
I,N,11105044,MOO,42.14,42.14,154,9176,0,34:00.0
I,N,11105045,MOO,42.14,42.14,1400,10576,0,34:00.0
I,N,11105046,MOO,42.14,42.14,136,10712,0,34:00.0
I,N,11105047,MOO,42.14,42.14,100,10812,0,34:00.0
I,N,11105048,MOO,42.14,42.14,110,10922,0,34:00.0
I,N,11105049,MOO,42.14,42.14,500,11422,0,34:00.0
I,N,11105050,MOO,42.14,42.14,400,11822,0,34:00.0
I,N,11105051,MOO,42.14,42.14,1500,13322,0,34:00.0
I,N,11105052,MOO,42.14,42.14,100,13422,0,34:00.0
I,N,11106430,MOS,48.16,48.16,100,100,0,34:00.0
I,N,11106431,MOS,48.16,48.16,100,200,0,34:00.0
I,N,11106432,MOS,48.15,48.156667,100,300,-0.006667,34:00.0
I,N,11106433,MOS,48.17,48.16,100,400,0.01,34:00.0
I,N,11106434,MOS,48.17,48.162,200,600,0.008,34:00.0
I,N,11106435,MOS,48.17,48.163333,100,700,0.006667,34:00.0
I,N,11106436,MOS,48.18,48.165714,300,1000,0.014286,34:00.0
I,N,11106437,MOS,48.29,48.18125,2005,3005,0.10875,34:00.0
I,N,11106438,MOS,48.22,48.185556,100,3105,0.034444,34:00.0
I,N,11106439,MOS,48.22,48.189,100,3205,0.031,34:00.0
I,N,11137835,MOT,7.85,7.85,100,100,0,34:00.0
I,N,11137836,MOT,7.85,7.85,1100,1200,0,34:00.0
I,N,11137837,MOT,7.85,7.85,1300,2500,0,34:00.0
I,N,11137838,MOT,7.85,7.85,100,2600,0,34:00.0
I,N,11137839,MOT,7.85,7.85,2700,5300,0,34:00.0
I,N,11137840,MOT,7.85,7.85,59539,64839,0,34:00.0
I,N,11137841,MOT,7.85,7.85,3000,67839,0,34:00.0
I,N,11137842,MOT,7.85,7.85,100,67939,0,34:00.0
I,N,11137843,MOT,7.85,7.85,8700,76639,0,34:00.0
I,N,11137844,MOT,7.85,7.85,300,76939,0,34:00.0
I,N,11137845,MOT,7.85,7.85,900,77839,0,34:00.0
I,N,11137846,MOT,7.85,7.85,500,78339,0,34:00.0
I,N,1114206,APC,55.73,55.73,200,200,0,34:00.0
I,N,1114207,APC,55.73,55.73,2400,2600,0,34:00.0
I,N,1114208,APC,55.69,55.716667,200,2800,-0.026667,34:00.0
I,N,1114209,APC,55.7,55.7125,200,3000,-0.0125,34:00.0
I,N,1114210,APC,55.73,55.716,600,3600,0.014,34:00.0
I,N,1114211,APC,55.69,55.711667,5260,8860,-0.021667,34:00.0
I,N,1114212,APC,55.69,55.708571,100,8960,-0.018571,34:00.0
I,N,1114213,APC,55.7,55.7075,200,9160,-0.0075,34:00.0
I,N,1114214,APC,55.73,55.71,100,9260,0.02,34:00.0
I,N,1114215,APC,55.73,55.712,200,9460,0.018,34:00.0
I,N,1114216,APC,55.75,55.715455,100,9560,0.034545,34:00.0
I,N,1114217,APC,55.73,55.716667,275,9835,0.013333,34:00.0
I,N,1114218,APC,55.73,55.717692,300,10135,0.012308,34:00.0
I,N,1114219,APC,55.73,55.718571,100,10235,0.011429,34:00.0
I,N,1114220,APC,55.73,55.719333,100,10335,0.010667,34:00.0
I,N,1114221,APC,55.73,55.72,300,10635,0.01,34:00.0
I,N,1114222,APC,55.73,55.720588,1200,11835,0.009412,34:00.0
I,N,11257418,MPG,3.38,3.38,2000,2000,0,34:00.0
I,N,11271005,MRK,34.78,34.78,250,250,0,34:00.0
I,N,11325120,MRO,34.12,34.12,1212,1212,0,34:00.0
I,N,11364759,MS,27.58,27.58,250,250,0,34:00.0
I,N,113795,AA,11.6,11.6,3217,3217,0,34:00.0
I,N,11423082,MT,33.13,33.13,1211,1211,0,34:00.0
I,N,11423083,MT,33.14,33.135,100,1311,0.005,34:00.0
I,N,11423084,MT,33.14,33.136667,1000,2311,0.003333,34:00.0
I,N,11423085,MT,33.13,33.135,100,2411,-0.005,34:00.0
I,N,11423086,MT,33.13,33.134,200,2611,-0.004,34:00.0
I,N,11423087,MT,33.13,33.133333,100,2711,-0.003333,34:00.0
I,N,11423088,MT,33.13,33.132857,200,2911,-0.002857,34:00.0
I,N,11423089,MT,33.13,33.1325,100,3011,-0.0025,34:00.0
I,N,11423090,MT,33.13,33.132222,300,3311,-0.002222,34:00.0
I,N,11423091,MT,33.13,33.132,100,3411,-0.002,34:00.0
I,N,11423092,MT,33.13,33.131818,300,3711,-0.001818,34:00.0
I,N,11423093,MT,33.13,33.131667,200,3911,-0.001667,34:00.0
I,N,11423094,MT,33.13,33.131538,100,4011,-0.001538,34:00.0
I,N,11423095,MT,33.13,33.131429,100,4111,-0.001429,34:00.0
I,N,11423096,MT,33.13,33.131333,100,4211,-0.001333,34:00.0
I,N,11423097,MT,33.13,33.13125,200,4411,-0.00125,34:00.0
I,N,11423098,MT,33.13,33.131176,100,4511,-0.001176,34:00.0
I,N,11442149,MTA,15.82,15.82,100,100,0,34:00.0
I,N,11442230,MTB,88.88,88.88,1000,1000,0,34:00.0
I,N,11467466,MTK,56.05,56.05,200,200,0,34:00.0
I,N,11482221,MTU,4.98,4.98,400,400,0,34:00.0
I,N,11484193,MTW,11.3,11.3,2600,2600,0,34:00.0
I,N,11497488,MUAA,51.21,51.21,200,200,0,34:00.0
I,N,11497525,MUAF,52.64,52.64,134,134,0,34:00.0
I,N,11497528,MUB,105.05,105.05,172,172,0,34:00.0
I,N,11497529,MUB,105.05,105.05,131,303,0,34:00.0
I,N,11497530,MUB,105.05,105.05,414,717,0,34:00.0
I,N,11497531,MUB,105.05,105.05,250,967,0,34:00.0
I,N,11497532,MUB,105.05,105.05,247,1214,0,34:00.0
I,N,11497533,MUB,105.05,105.05,500,1714,0,34:00.0
I,N,11497534,MUB,105.05,105.05,190,1904,0,34:00.0
I,N,11497535,MUB,105.05,105.05,117,2021,0,34:00.0
I,N,11497536,MUB,105.05,105.05,190,2211,0,34:00.0
I,N,11499000,MUR,56.08,56.08,700,700,0,34:00.0
I,N,11513155,MVO,29.05,29.05,524,524,0,34:00.0
I,N,11513471,MVV,46.18,46.18,200,200,0,34:00.0
I,N,11513472,MVV,46.18,46.18,200,400,0,34:00.0
I,N,11513473,MVV,46.15,46.17,325,725,-0.02,34:00.0
I,N,11513474,MVV,46.22,46.1825,123,848,0.0375,34:00.0
I,N,11513475,MVV,46.22,46.19,200,1048,0.03,34:00.0
I,N,11513476,MVV,46.22,46.195,177,1225,0.025,34:00.0
I,N,11513477,MVV,46.18,46.192857,177,1402,-0.012857,34:00.0
I,N,11528137,MWE,35.26,35.26,133,133,0,34:00.0
I,N,11529476,MWJ,32.65,32.65,200,200,0,34:00.0
I,N,11529477,MWJ,32.69,32.67,100,300,0.02,34:00.0
I,N,11529478,MWJ,32.69,32.676667,100,400,0.013333,34:00.0
I,N,11529479,MWJ,32.71,32.685,200,600,0.025,34:00.0
I,N,11529480,MWJ,32.65,32.678,200,800,-0.028,34:00.0
I,N,11529481,MWJ,32.71,32.683333,500,1300,0.026667,34:00.0
I,N,11529482,MWJ,32.74,32.691429,300,1600,0.048571,34:00.0
I,N,11529483,MWJ,32.74,32.6975,100,1700,0.0425,34:00.0
I,N,11529484,MWJ,32.74,32.702222,400,2100,0.037778,34:00.0
I,N,11529485,MWJ,32.53,32.685,303,2403,-0.155,34:00.0
I,N,11529486,MWJ,32.53,32.670909,197,2600,-0.140909,34:00.0
I,N,11529487,MWJ,32.53,32.659167,100,2700,-0.129167,34:00.0
I,N,11529488,MWJ,32.53,32.649231,500,3200,-0.119231,34:00.0
I,N,11529489,MWJ,32.53,32.640714,700,3900,-0.110714,34:00.0
I,N,11529490,MWJ,32.53,32.633333,600,4500,-0.103333,34:00.0
I,N,11529491,MWJ,32.53,32.626875,100,4600,-0.096875,34:00.0
I,N,11529492,MWJ,32.53,32.621176,393,4993,-0.091176,34:00.0
I,N,11529493,MWJ,32.57,32.618333,100,5093,-0.048333,34:00.0
I,N,11529494,MWJ,32.7,32.622632,100,5193,0.077368,34:00.0
I,N,11529495,MWJ,32.7,32.6265,100,5293,0.0735,34:00.0
I,N,11529496,MWJ,32.7,32.63,100,5393,0.07,34:00.0
I,N,11529497,MWJ,32.7,32.633182,100,5493,0.066818,34:00.0
I,N,11529498,MWJ,32.7,32.636087,100,5593,0.063913,34:00.0
I,N,11529499,MWJ,32.7,32.63875,100,5693,0.06125,34:00.0
I,N,11529500,MWJ,32.7,32.6412,100,5793,0.0588,34:00.0
I,N,11529501,MWJ,32.7,32.643462,100,5893,0.056538,34:00.0
I,N,11529502,MWJ,32.7,32.645556,100,5993,0.054444,34:00.0
I,N,11529503,MWJ,32.71,32.647857,500,6493,0.062143,34:00.0
I,N,11529504,MWJ,32.65,32.647931,200,6693,0.002069,34:00.0
I,N,11529505,MWJ,32.65,32.648,300,6993,0.002,34:00.0
I,N,11530189,MWN,16.27,16.27,700,700,0,34:00.0
I,N,11530190,MWN,16.23,16.25,100,800,-0.02,34:00.0
I,N,11530191,MWN,16.23,16.243333,400,1200,-0.013333,34:00.0
I,N,11530192,MWN,16.21,16.235,500,1700,-0.025,34:00.0
I,N,11530193,MWN,16.21,16.23,100,1800,-0.02,34:00.0
I,N,11530194,MWN,16.21,16.226667,300,2100,-0.016667,34:00.0
I,N,11530195,MWN,16.21,16.224286,200,2300,-0.014286,34:00.0
I,N,11530196,MWN,16.21,16.2225,600,2900,-0.0125,34:00.0
I,N,11530197,MWN,16.21,16.221111,200,3100,-0.011111,34:00.0
I,N,11530198,MWN,16.21,16.22,190,3290,-0.01,34:00.0
I,N,11530199,MWN,16.21,16.219091,500,3790,-0.009091,34:00.0
I,N,11530200,MWN,16.21,16.218333,500,4290,-0.008333,34:00.0
I,N,11530201,MWN,16.21,16.217692,500,4790,-0.007692,34:00.0
I,N,11530202,MWN,16.23,16.218571,500,5290,0.011429,34:00.0
I,N,11530203,MWN,16.23,16.219333,300,5590,0.010667,34:00.0
I,N,11546793,MXI,60.05,60.05,100,100,0,34:00.0
I,N,11546794,MXI,60.05,60.05,200,300,0,34:00.0
I,N,11546795,MXI,60.05,60.05,300,600,0,34:00.0
I,N,11546796,MXI,60.05,60.05,400,1000,0,34:00.0
I,N,11546797,MXI,60.05,60.05,340,1340,0,34:00.0
I,N,11549420,MZZ,17.24,17.24,100,100,0,34:00.0
I,N,11549421,MZZ,17.24,17.24,110,210,0,34:00.0
I,N,11549422,MZZ,17.24,17.24,100,310,0,34:00.0
I,N,11549423,MZZ,17.24,17.24,200,510,0,34:00.0
I,N,11549424,MZZ,17.24,17.24,200,710,0,34:00.0
I,N,11549425,MZZ,17.24,17.24,200,910,0,34:00.0
I,N,11549426,MZZ,17.24,17.24,140,1050,0,34:00.0
I,N,11553989,NAT,29.19,29.19,100,100,0,34:00.0
I,N,11555675,NAV,49.28,49.28,1300,1300,0,34:00.0
I,N,11555676,NAV,49.18,49.23,135,1435,-0.05,34:00.0
I,N,11566346,NBG,3.17,3.17,2350,2350,0,34:00.0
I,N,11566347,NBG,3.18,3.175,700,3050,0.005,34:00.0
I,N,11566348,NBG,3.18,3.176667,100,3150,0.003333,34:00.0
I,N,11566349,NBG,3.19,3.18,100,3250,0.01,34:00.0
I,N,11566350,NBG,3.19,3.182,300,3550,0.008,34:00.0
I,N,11566351,NBG,3.19,3.183333,300,3850,0.006667,34:00.0
I,N,11566352,NBG,3.19,3.184286,300,4150,0.005714,34:00.0
I,N,11572409,NBL,68.93,68.93,547,547,0,34:00.0
